file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w129.dimacs;130;7692;72.27;1399;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w131.dimacs;137;1525;148.91;6072;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w133.dimacs;127;1443;117.20;4371;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w135.dimacs;108;2811;233.55;11024;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w137.dimacs;146;3495;102.60;1784;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w139.dimacs;154;5117;160.15;7945;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w141.dimacs;152;3960;282.82;8857;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w143.dimacs;159;1751;160.18;7115;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w145.dimacs;160;1673;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w147.dimacs;163;1322;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w149.dimacs;202;10730;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w151.dimacs;216;7190;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w153.dimacs;204;938;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w155.dimacs;126;1469;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w157.dimacs;449;8631;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w159.dimacs;551;18828;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w161.dimacs;276;5142;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w163.dimacs;361;18009;;;;0;
