file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w133.dimacs;127;1443;22.36;20672;1302;1;>>BAD COST<< ;16301
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w135.dimacs;108;2811;60.01;45232;9999999;1;>>BAD COST<< ;34208
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w137.dimacs;146;3495;60.01;156151;9999999;1;>>BAD COST<< ;154367
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w139.dimacs;154;5117;60.01;169373;9999999;1;>>BAD COST<< ;161428
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w141.dimacs;152;3960;60.01;118324;9999999;1;>>BAD COST<< ;109467
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w143.dimacs;159;1751;37.43;70479;1533;1;>>BAD COST<< ;63364
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w145.dimacs;160;1673;31.97;60069;1390;1;>>BAD COST<< ;55086
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w147.dimacs;163;1322;23.12;30542;1083;1;>>BAD COST<< ;26128
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w149.dimacs;202;10730;60.02;1407753;9999999;1;>>BAD COST<< ;1407337
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w151.dimacs;216;7190;60.02;384053;9999999;1;>>BAD COST<< ;363319
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w153.dimacs;204;938;14.77;18641;665;1;>>BAD COST<< ;15476
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w155.dimacs;126;1469;22.17;38799;1279;1;>>BAD COST<< ;34143
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w157.dimacs;449;8631;60.03;195212;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w159.dimacs;551;18828;60.07;438727;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w161.dimacs;276;5142;60.02;90323;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w163.dimacs;361;18009;60.05;251206;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w165.dimacs;252;10967;60.03;152978;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w167.dimacs;296;22208;60.06;526087;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w169.dimacs;216;2403;60.01;62109;9999999;1;>>BAD COST<< ;49707
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w171.dimacs;3387;237398;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w173.dimacs;2362;72462;60.38;3086751;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w175.dimacs;264;29164;60.06;484084;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w177.dimacs;276;3501;60.01;111330;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w179.dimacs;263;30527;60.07;640318;9999999;1;our own cost is weird
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w181.dimacs;298;6088;60.02;215977;9999999;1;our own cost is weird
